"biceps","bone","caliper1","caliper2","caliper3","calories","chest","comment","dateTime","fat","hip","lbm","muscle","neck","thigh","visceralFat","waist","water","weight"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-08 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-06 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-04 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-03 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-02 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-08-01 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-31 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-20 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-18 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-17 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-15 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-14 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-11 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-10 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-08 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-06 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-05 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-04 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-07-01 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-30 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-29 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-28 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-26 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-02 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-06-01 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-31 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-30 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-28 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-26 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-21 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-18 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-17 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-16 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-14 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-09 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-06 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-04 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-05-03 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-29 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-28 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-26 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-21 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-20 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-14 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-11 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-10 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-09 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-08 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-06 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-04 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-04-01 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-31 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-30 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-29 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-28 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-26 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-24 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-21 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-20 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-18 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-16 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-15 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-14 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-11 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-10 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-09 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-08 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-05 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-04 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-02 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-03-01 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-29 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-26 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-24 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-20 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-18 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-16 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-02-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-24 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-21 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-20 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-18 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-15 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-14 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-11 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-08 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-06 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-05 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-04 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2016-01-03 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-12-30 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-12-29 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-12-24 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-12-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-09-21 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-28 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-11 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-10 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-08-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-24 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-21 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-17 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-16 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-15 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-14 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-13 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-12 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-10 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-09 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-08 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-07 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-07-01 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-30 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-29 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-27 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-26 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-25 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-24 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-23 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-22 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-19 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","2015-06-18 00:00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4
